"STUDENT_ID","CLASS","TERM","STATUS","TYPE","PAID_DATE","MONTH","COMMENTS","BOOK","ACTIVITY","TERM_FEES","ADMISSION","TRANSPORT","DAYCARE","ART","DANCE","SNACKS","LUNCH","BF","ADHOC","OTHERS","TOTAL","ID","UNIFORM","SENTMAIL","CREATED_DATE","UPDATED_DATE"
612,"PG","1",1,"CHEQUE","14-6-2016 15:12:51",,"KM AC : 535551 : 26-6-2016 : 22100",1000,4000,10500,5000,0,0,0,0,0,0,0,0,0,22100,2179,1600,0,"2016-06-13 15:12:46","2016-06-26 10:18:14"
443,"DayCare",,1,"CASH","13-6-2016 15:20:59","JUN",,0,0,0,0,0,3000,0,0,0,0,0,4200,0,7200,2180,0,0,"2016-06-13 15:21:04","2016-06-13 15:21:04"
613,"DayCare",,1,"CASH","9-6-2016 15:24:44","JUN",,0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,2181,0,0,"2016-06-13 15:24:37","2016-06-13 15:24:52"
598,"NURSERY","0",1,"CASH","9-6-2016 15:26:14",,,1250,4000,0,5000,0,0,0,0,0,0,0,0,0,12450,2182,2200,0,"2016-06-13 15:25:32","2016-06-13 15:26:30"
598,"NURSERY",,1,"CASH","23-6-2016 18:32:54",,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2183,0,0,"2016-06-13 15:27:19","2016-06-23 18:33:09"
370,"DayCare",,1,"CASH","10-6-2016 15:36:54","JUN",,0,0,0,0,0,1800,0,0,400,600,0,0,0,2800,2184,0,0,"2016-06-13 15:36:48","2016-07-02 18:47:51"
421,"DayCare",,1,"NETBANK-KM","13-6-2016 17:35:9","JUN","986304678",0,0,0,0,500,3300,0,0,0,600,0,0,0,4400,2185,0,1,"2016-06-13 15:39:44","2016-06-14 17:35:15"
361,"DayCare",,1,"NETBANK-V","14-6-2016 17:28:55","JUN","986618891",0,0,0,0,0,5600,0,0,0,0,0,0,0,5600,2186,0,0,"2016-06-13 15:42:28","2016-06-14 17:29:05"
437,"DayCare",,1,"NETBANK-KM","15-6-2016 17:0:6","JUN","LB36701606156954 ref:MR VIMAL G",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,2187,0,1,"2016-06-13 15:47:50","2016-06-15 17:01:13"
46,"DayCare",,1,"NETBANK-KM","15-6-2016 17:38:23","JUN","563538968A1",0,0,0,0,0,1200,0,0,400,0,0,0,0,1600,2188,0,1,"2016-06-13 15:48:46","2016-06-16 17:38:29"
33,"DayCare",,1,"NETBANK-V","13-6-2016 18:54:24","JUN","542228683A1",0,0,0,0,800,1500,0,0,0,600,0,1200,0,4100,2189,0,0,"2016-06-13 15:54:13","2016-07-02 18:54:41"
608,"DayCare",,1,"NETBANK-KM","13-6-2016 17:33:7","JUN","986287198",0,0,0,0,500,2100,0,0,400,0,0,2500,0,5500,2190,0,0,"2016-06-13 16:09:47","2016-06-14 17:33:16"
428,"DayCare",,1,"CASH","16-7-2016 9:34:5","JUL","Paid Rs.4K",0,0,0,0,0,2400,0,0,0,0,0,1600,0,4000,2191,0,1,"2016-06-13 16:10:17","2016-08-08 21:37:51"
438,"DayCare",,1,"NETBANK-KM","21-6-2016 18:17:20","JUN","610137518A1",0,0,0,0,0,6750,0,0,400,0,0,0,0,7150,2192,0,1,"2016-06-13 16:12:36","2016-06-21 18:17:29"
37,"DayCare",,1,"NETBANK-KM","15-6-2016 17:39:5","JUN","616722186011",0,0,0,0,500,3600,0,0,0,600,0,0,0,4700,2193,0,1,"2016-06-13 16:13:35","2016-06-16 17:39:16"
452,"DayCare",,1,"CASH","14-6-2016 17:53:9","JUN",,0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,2194,0,1,"2016-06-13 16:19:44","2016-06-14 17:53:14"
547,"NURSERY",,1,"NETBANK-KM","29-2-2016 16:22:59",,"607222113442",0,4000,0,0,0,0,0,0,0,0,0,0,0,4000,2195,0,0,"2016-06-13 16:23:27","2016-06-13 16:23:27"
547,"NURSERY","1",1,"NETBANK-KM","14-6-2016 17:42:21",,"616616188349",1250,0,12000,0,1500,0,0,0,0,0,0,0,0,14950,2196,200,0,"2016-06-13 16:23:39","2016-06-14 17:42:27"
552,"NURSERY","1",1,"NETBANK-KM","14-6-2016 17:39:20",,"CITIN16656032833",0,0,12000,0,2400,0,0,0,0,0,0,0,0,14400,2197,0,0,"2016-06-13 16:28:31","2016-06-14 17:39:26"
549,"NURSERY","0",1,"NETBANK-KM","11-3-2016 16:31:34",,"932713868",1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2198,2200,0,"2016-06-13 16:31:46","2016-06-13 16:31:48"
549,"NURSERY","1",0,"NA",,,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2199,0,0,"2016-06-13 16:34:11","2016-06-13 16:34:11"
90,"DayCare",,1,"NETBANK-KM","30-6-2016 15:8:2","JUN","994641451",0,0,0,0,0,2400,0,0,400,0,0,600,0,3400,2200,0,0,"2016-06-13 16:35:07","2016-07-02 18:43:27"
615,"DayCare",,1,"NETBANK-KM","21-6-2016 18:15:6","JUN","605968750A1",0,0,0,0,0,1800,0,0,400,0,0,0,0,2200,2201,0,0,"2016-06-13 16:40:17","2016-06-21 18:15:17"
462,"NURSERY","1",1,"NETBANK-KM","20-6-2016 18:15:27",,"605968750A1",0,0,12000,0,3000,0,0,0,0,0,0,0,0,15000,2202,0,0,"2016-06-13 16:40:30","2016-06-21 18:15:34"
596,"NURSERY","1",1,"CASH","14-6-2016 17:54:4",,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2203,0,0,"2016-06-13 16:50:32","2016-06-14 17:54:07"
595,"NURSERY","1",1,"CASH","14-6-2016 17:53:47",,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2204,0,0,"2016-06-13 16:50:36","2016-06-14 17:53:51"
553,"NURSERY","0",1,"CASH","16-3-2016 16:52:55",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,6200,2205,950,0,"2016-06-13 16:52:46","2016-06-13 16:53:12"
553,"NURSERY","1",1,"CASH","14-6-2016 17:53:25",,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2206,0,0,"2016-06-13 16:54:05","2016-06-14 17:53:29"
555,"NURSERY","1",1,"CASH","1-5-2016 16:55:58",,,1250,4000,12000,0,2400,0,0,0,0,0,0,0,0,20600,2207,950,0,"2016-06-13 16:56:04","2016-06-13 16:56:21"
557,"NURSERY","1",1,"CHEQUE","9-7-2016 21:29:13",,"KM AC : 908396 : 15-7-2016 : 14400",0,0,12000,0,2400,0,0,0,0,0,0,0,0,14400,2208,0,0,"2016-06-13 16:58:49","2016-07-15 09:34:15"
558,"NURSERY","1",1,"NETBANK-KM","7-7-2016 12:53:26",,"HSBCN16189087548",0,0,12000,0,2400,0,0,0,0,0,0,0,0,14400,2209,0,0,"2016-06-13 17:01:42","2016-07-08 12:53:36"
560,"NURSERY","0",1,"NETBANK-KM","19-4-2016 17:9:36",,"6150538A1",1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2210,2200,0,"2016-06-13 17:09:44","2016-06-13 17:09:46"
560,"NURSERY","1",1,"NETBANK-KM","5-7-2016 11:3:28",,"754266920A1",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2211,0,0,"2016-06-13 17:09:52","2016-07-07 11:03:43"
561,"NURSERY","0",1,"NETBANK-KM","28-2-2016 17:11:4",,"CITIN16628566464",1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2212,2200,0,"2016-06-13 17:11:11","2016-06-13 17:11:20"
379,"DayCare",,1,"NETBANK-KM","8-7-2016 14:23:0","JUL","CITIN16664727591",0,0,0,0,500,3000,0,0,400,0,0,3900,0,7800,2213,0,0,"2016-06-13 17:11:45","2016-07-08 14:23:12"
561,"NURSERY","1",1,"NETBANK-KM","8-7-2016 14:23:24",,"CITIN16664727591",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2214,0,0,"2016-06-13 17:15:10","2016-07-08 14:23:28"
592,"NURSERY","1",1,"NETBANK-V","17-7-2016 9:18:54",,"10/07 619216179392 Transport 2.4K  17/07 619913351832 Fees 12K",0,0,12000,0,2400,0,0,0,0,0,0,0,0,14400,2215,0,0,"2016-06-13 17:17:08","2016-07-18 09:39:52"
562,"NURSERY","0",1,"CASH","19-5-2016 17:20:38",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2216,2200,0,"2016-06-13 17:20:37","2016-06-13 17:20:47"
562,"NURSERY","1",1,"CASH","30-6-2016 18:45:48",,,0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2217,0,0,"2016-06-13 17:20:55","2016-07-02 18:45:53"
564,"NURSERY","0",1,"CASH","17-3-2016 17:22:52",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2218,2200,0,"2016-06-13 17:22:56","2016-06-13 17:22:59"
564,"NURSERY","1",1,"CHEQUE","23-6-2016 18:38:0",,"KM AC : 000010 : 07-7-2016 : 13750",0,0,12000,0,1700,0,0,0,0,0,0,0,0,13700,2219,0,0,"2016-06-13 17:23:34","2016-07-07 10:59:10"
565,"NURSERY","0",1,"CASH","9-2-2016 17:25:0",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,6450,2220,1200,0,"2016-06-13 17:25:08","2016-06-13 17:25:44"
565,"NURSERY","1",1,"CHEQUE","7-7-2016 15:17:47",,"073258",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2221,0,0,"2016-06-13 17:25:51","2016-08-13 23:13:44"
566,"NURSERY","1",1,"CASH","11-7-2016 9:39:43",,,1250,4000,12000,0,0,0,0,0,0,0,0,0,0,18950,2222,1700,0,"2016-06-13 17:29:50","2016-07-11 09:39:48"
567,"NURSERY","0",1,"CASH","14-3-2016 17:38:56",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2223,2200,0,"2016-06-13 17:39:14","2016-06-13 17:39:14"
567,"NURSERY","1",1,"CASH","13-6-2016 17:44:48",,"Day Care Rs.1,2k Pending to be paid",0,0,12000,600,2400,0,0,0,0,0,0,0,0,15000,2224,0,0,"2016-06-13 17:41:12","2016-08-26 20:24:02"
616,"DayCare",,1,"NETBANK-KM","14-6-2016 17:40:2","JUN","547736977A1",0,0,0,0,500,3000,0,0,0,600,0,0,0,4100,2225,0,0,"2016-06-13 17:46:40","2016-06-14 17:40:08"
617,"PG","0",1,"CHEQUE","15-6-2016 16:25:28",,"KM AC : 000437 : 26-6-2016 : 5000",0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,2226,0,0,"2016-06-15 16:25:32","2016-06-26 10:18:50"
597,"NURSERY","1",1,"NETBANK-KM","20-6-2016 16:54:55",,"15/06 CITIN16656257404 20K20/06 CITIN16657317931  5,950",1250,4000,12000,5000,1500,0,0,0,0,0,0,0,0,25950,2227,2200,0,"2016-06-15 16:53:52","2016-06-21 18:12:38"
586,"NURSERY","1",1,"CHEQUE","16-6-2016 17:42:59",,"500653 : 02-7-2016 : 12000",1250,4000,12000,2500,2400,0,0,0,0,0,0,0,0,24350,2228,2200,0,"2016-06-16 17:42:07","2016-07-07 11:25:14"
569,"NURSERY","0",1,"CASH","23-2-2016 11:23:13",,,1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2229,2200,0,"2016-06-18 11:23:19","2016-06-18 11:23:32"
569,"NURSERY",,1,"NA",,,,0,0,12000,0,1800,0,0,0,0,0,0,0,0,13800,2230,0,0,"2016-06-18 11:28:42","2016-08-31 17:23:49"
581,"NURSERY","0",1,"NETBANK-KM","26-4-2016 11:36:5",,"65889505A1",1250,4000,0,5000,0,0,0,0,0,0,0,0,0,12450,2231,2200,0,"2016-06-18 11:36:33","2016-06-18 11:36:37"
581,"NURSERY","1",1,"NETBANK-KM","23-6-2016 18:12:55",,"627670785A1",0,0,12000,0,2400,0,0,0,0,0,0,0,0,14400,2232,0,0,"2016-06-18 11:37:59","2016-07-02 18:46:57"
453,"DayCare",,1,"NETBANK-KM","21-6-2016 18:19:7","JUN","000002026124",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,2233,0,0,"2016-06-20 18:22:49","2016-06-21 18:19:13"
577,"NURSERY","0",1,"NETBANK-KM","19-2-2016 18:24:34",,"000001522601",1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2234,2200,0,"2016-06-20 18:24:47","2016-06-20 18:24:53"
577,"NURSERY","1",1,"NETBANK-KM","21-6-2016 18:18:45",,"000002026124",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2235,0,0,"2016-06-21 18:18:52","2016-06-21 18:18:52"
64,"DayCare",,1,"CHEQUE","20-6-2016 18:20:33","JUL","VINAYA : 000031 : 26-6-2016 : 10300",0,0,0,0,0,10600,0,0,0,0,0,0,0,10600,2236,0,0,"2016-06-21 18:20:29","2016-06-26 10:14:56"
619,"PG","1",1,"NETBANK-KM","28-6-2016 17:30:38",,"669952860A1",1000,4000,10500,5000,1600,0,0,0,0,0,0,0,0,23700,2237,1600,0,"2016-06-21 18:25:05","2016-06-28 17:30:45"
620,"PG","1",1,"CASH","22-6-2016 18:33:19",,"10K Paid 22/06 10K Paid 16/073.9k Paid 08/08",1000,4000,10500,5000,1800,0,0,0,0,0,0,0,0,23900,2238,1600,0,"2016-06-21 18:28:20","2016-08-08 22:08:44"
576,"NURSERY","0",1,"CHEQUE","31-3-2016 18:6:53",,"000035 KM",1250,4000,0,0,0,0,0,0,0,0,0,0,0,6200,2239,950,0,"2016-06-22 18:06:59","2016-06-22 18:07:47"
576,"NURSERY","1",1,"CHEQUE","27-6-2016 17:53:41",,"KM AC : 404597 : 07-7-2016 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2240,0,0,"2016-06-22 18:08:02","2016-07-07 10:58:50"
568,"NURSERY","1",1,"NETBANK-KM","23-6-2016 18:11:31",,"617421497838",1250,4000,12000,0,0,0,0,0,0,0,0,0,0,19450,2241,2200,0,"2016-06-22 18:09:40","2016-06-23 18:17:24"
544,"NURSERY","1",1,"CASH","11-8-2016 21:28:37",,"DC Paid Rs.15K  11/0711450 paid on 11/08/16",1250,4000,12000,7000,0,0,0,0,0,0,0,0,0,26450,2242,2200,0,"2016-06-22 18:12:36","2016-08-13 23:13:00"
621,"DayCare",,1,"CASH","11-7-2016 21:27:56","JUL",,0,0,0,0,800,2100,0,0,0,600,0,3500,0,7000,2243,0,0,"2016-06-22 18:14:16","2016-07-11 21:28:04"
450,"DayCare",,0,"NA",,,,0,0,0,0,0,3300,0,0,400,0,0,0,0,3700,2244,0,0,"2016-06-23 18:06:20","2016-09-10 16:38:04"
556,"NURSERY","1",1,"CASH","27-6-2016 18:24:13",,,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,2245,0,0,"2016-06-27 18:24:17","2016-06-27 18:24:17"
622,"NURSERY","0",1,"NETBANK-KM","11-3-2016 15:6:32",,"932713868",1250,4000,0,0,0,0,0,0,0,0,0,0,0,7450,2246,2200,0,"2016-07-02 15:06:40","2016-07-02 15:06:50"
622,"NURSERY","1",1,"NETBANK-KM","30-6-2016 15:7:1",,"99464451",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2247,0,0,"2016-07-02 15:07:51","2016-07-02 15:07:51"
623,"DayCare",,1,"CHEQUE","2-7-2016 18:19:5",,"KM AC : 000054 : 13-7-2016 : 24650",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,2248,0,0,"2016-07-02 18:18:49","2016-07-13 09:26:18"
625,"NURSERY","1",1,"CHEQUE","2-7-2016 18:23:9",,"KM AC : 000054 : 13-7-2016 : 24650",1250,4000,8600,5000,0,0,0,0,0,0,0,0,0,21050,2249,2200,0,"2016-07-02 18:23:12","2016-07-13 09:34:24"
618,"DayCare",,1,"NETBANK-KM","5-7-2016 11:8:50","JUL","618711754476 Ad Hoc June DC",0,0,0,0,800,2400,0,0,0,0,0,1600,0,4800,2250,0,0,"2016-07-02 18:29:32","2016-07-07 11:09:03"
617,"PG","1",1,"NETBANK-KM","5-7-2016 11:9:20",,"618711754476",1000,4000,10500,0,0,0,0,0,0,0,0,0,0,17100,2251,1600,0,"2016-07-02 18:37:57","2016-07-07 11:10:50"
605,"DayCare",,1,"NETBANK-KM","5-7-2016 11:0:58","JUL","CITIN16663529544",0,0,0,0,0,3000,0,0,400,0,0,0,0,3400,2252,0,0,"2016-07-04 20:20:52","2016-07-07 11:01:06"
8,"DayCare",,1,"NETBANK-V","1-7-2016 20:49:19","JUL","SBIN116183663464 Rs.900",0,0,0,0,0,900,0,0,0,0,0,0,0,900,2253,0,0,"2016-07-04 20:49:28","2016-08-08 19:24:24"
611,"DayCare",,1,"NETBANK-KM","4-7-2016 9:34:3","JUL","737766013A1",0,0,0,0,0,3000,0,0,400,600,0,0,0,4000,2254,0,0,"2016-07-05 09:33:59","2016-07-09 12:40:31"
186,"DayCare",,1,"NETBANK-KM","4-7-2016 9:37:53","JUL","743687922A1",0,0,0,0,500,2100,0,0,0,0,0,0,0,2600,2255,0,0,"2016-07-05 09:37:38","2016-07-09 14:50:01"
180,"DayCare",,1,"CASH","4-7-2016 10:47:7","JUL",,0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,2256,0,0,"2016-07-07 10:47:22","2016-07-07 10:47:22"
169,"DayCare",,1,"CASH","4-7-2016 10:47:42","JUL",,0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,2257,0,0,"2016-07-07 10:47:52","2016-07-07 10:47:52"
42,"DayCare",,1,"CASH","4-7-2016 10:48:44","JUL",,0,0,0,0,0,2400,0,0,0,600,0,0,0,3000,2258,0,0,"2016-07-07 10:48:51","2016-07-07 10:48:51"
627,"DayCare",,1,"CASH","4-7-2016 10:50:32",,,0,0,0,0,0,1200,0,0,400,0,0,0,0,1600,2259,0,0,"2016-07-07 10:50:36","2016-07-07 10:50:36"
443,"DayCare",,1,"CASH","4-7-2016 10:50:52","JUL",,0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,2260,0,0,"2016-07-07 10:50:56","2016-07-07 10:50:56"
21,"DayCare",,1,"NETBANK-V","6-7-2016 10:56:30","JUL","773387070A1",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,2261,0,0,"2016-07-07 10:56:36","2016-07-07 10:56:36"
610,"DayCare",,1,"NETBANK-KM","5-7-2016 11:5:2","JUL","SBIN516187699181",0,0,0,0,0,2400,0,0,0,0,0,3900,0,6300,2262,0,0,"2016-07-07 11:05:13","2016-07-07 11:05:17"
332,"DayCare",,1,"NETBANK-KM","6-7-2016 11:14:9","JUL","618822545720",0,0,0,0,0,3900,0,0,0,0,0,0,0,3900,2263,0,0,"2016-07-07 11:14:15","2016-07-07 11:14:15"
179,"DayCare",,1,"CHEQUE","7-7-2016 15:16:12","JUL","KM AC : 073258 : 15-7-2016 : 15000",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,2264,0,0,"2016-07-07 11:34:56","2016-07-15 09:34:08"
490,"LKG","1",1,"CHEQUE","7-7-2016 11:43:22",,"KM AC : 000008 : 13-7-2016 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,2265,0,0,"2016-07-07 11:43:29","2016-07-13 09:27:05"
427,"DayCare",,1,"CHEQUE","5-7-2016 11:44:36","JUL","KM AC : 705074 : 13-7-2016 : 1200",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,2266,0,0,"2016-07-07 11:44:46","2016-07-13 09:26:29"
452,"DayCare",,1,"CHEQUE","6-7-2016 18:20:50","JUL","KM AC : 125041 : 15-7-2016 : 2400",0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,2267,0,0,"2016-07-07 18:21:08","2016-07-15 09:34:12"
525,"LKG","1",1,"CASH","6-7-2016 22:16:43",,,0,0,25000,0,0,0,0,0,0,0,0,0,0,25000,2268,0,0,"2016-07-07 22:28:19","2016-09-21 22:16:48"
17,"DayCare",,1,"NETBANK-V","8-7-2016 12:50:40","JUL","AXIR161902989110",0,0,0,0,0,1500,700,0,400,0,0,0,0,2600,2269,0,0,"2016-07-08 12:50:29","2016-07-08 12:51:12"
471,"DayCare",,1,"NETBANK-KM","8-7-2016 14:16:43","JUL","787024228A1",0,0,0,0,500,1500,0,0,0,0,0,0,0,2000,2270,0,0,"2016-07-08 14:16:48","2016-07-08 14:16:51"
615,"DayCare",,1,"NETBANK-KM","11-7-2016 9:42:31","JUL","818727653A1",0,0,0,0,0,2400,0,0,400,0,0,0,0,2800,2271,0,1,"2016-07-09 14:55:49","2016-07-12 09:42:37"
191,"DayCare",,1,"NETBANK-KM","9-7-2016 14:4:20","JUL","619115588817",0,0,0,0,500,1500,0,0,400,0,0,0,0,2400,2272,0,1,"2016-07-09 14:58:01","2016-07-10 14:04:30"
394,"DayCare",,1,"NETBANK-KM","18-7-2016 9:37:11","JUL","888214077A1",0,0,0,0,500,1200,0,0,0,0,0,0,0,1700,2273,0,1,"2016-07-09 14:58:59","2016-07-19 09:37:19"
358,"DayCare",,1,"NETBANK-KM","11-7-2016 9:39:8","JUL","816208625A1",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,2274,0,1,"2016-07-09 14:59:14","2016-07-12 09:39:12"
56,"DayCare",,1,"NETBANK-KM","12-7-2016 9:20:5","JUL","829134659A1",0,0,0,0,0,1800,0,0,400,0,0,0,0,2200,2275,0,1,"2016-07-09 15:01:08","2016-07-13 09:20:21"
442,"DayCare",,1,"NETBANK-KM","11-7-2016 9:40:19","JUL","816427800A1",0,0,0,0,0,5100,0,0,0,0,0,1500,0,6600,2276,0,0,"2016-07-09 15:03:28","2016-07-12 09:40:28"
16,"DayCare",,1,"NETBANK-KM","11-7-2016 9:45:18","JUL","822946057A1",0,0,0,0,0,2100,0,0,400,0,0,0,0,2500,2277,0,1,"2016-07-09 15:04:53","2016-07-12 09:45:25"
30,"DayCare",,1,"NETBANK-V","10-8-2016 22:49:46","JUL","144653178A1",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,2278,0,1,"2016-07-09 15:05:18","2016-09-10 16:08:52"
331,"DayCare",,1,"NETBANK-KM","1-9-2016 10:34:6","SEP","340169556A1",0,0,0,0,1200,3000,0,0,0,600,0,8700,0,13500,2279,0,1,"2016-07-09 15:07:40","2016-09-02 10:34:14"
613,"DayCare",,1,"CASH","5-7-2016 15:12:14","JUL",,0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,2280,0,0,"2016-07-09 15:12:20","2016-07-09 15:12:20"
436,"DayCare",,1,"NETBANK-KM","10-7-2016 14:8:46","JUL","A/C 05091610088113 Transaction Id: 808987951A1",0,0,0,0,0,5100,0,0,400,0,0,0,0,5500,2281,0,1,"2016-07-09 15:12:34","2016-07-10 14:08:50"
461,"DayCare",,1,"NETBANK-KM","12-7-2016 9:24:39","JUL","619422346680",0,0,0,0,800,3300,0,0,0,0,0,0,0,4100,2282,0,1,"2016-07-09 15:13:40","2016-07-13 09:24:45"
370,"DayCare",,1,"CASH","9-7-2016 15:14:23","JUL",,0,0,0,0,0,1800,0,0,400,600,0,0,0,2800,2283,0,0,"2016-07-09 15:14:31","2016-07-09 15:14:31"
460,"DayCare",,1,"NETBANK-KM","11-10-2016 20:56:7","OCT","746519539A1",0,0,0,0,800,1200,0,0,0,0,0,7850,0,9850,2284,0,0,"2016-07-09 15:21:44","2016-10-12 20:56:47"
616,"DayCare",,1,"NETBANK-KM","11-7-2016 9:46:30","JUL","825431109A1",0,0,0,0,500,3000,0,0,0,600,0,0,0,4100,2285,0,1,"2016-07-09 15:22:25","2016-07-12 09:46:40"
421,"DayCare",,1,"NETBANK-KM","10-7-2016 9:25:45","JUL","619220954616",0,0,0,0,500,3300,0,0,0,600,0,0,0,4400,2286,0,1,"2016-07-09 15:22:45","2016-07-12 09:26:08"
364,"DayCare",,1,"NETBANK-KM","11-7-2016 9:36:42","JUL","AXIR161933414829",0,0,0,0,1200,2700,0,0,400,600,0,0,0,4900,2287,0,1,"2016-07-09 15:23:56","2016-07-12 09:36:48"
459,"DayCare",,1,"NETBANK-KM","11-7-2016 9:38:2","JUL","1002587382",0,0,0,0,0,4800,0,0,0,0,0,0,0,4800,2288,0,1,"2016-07-09 15:24:34","2016-07-12 09:38:20"
328,"DayCare",,1,"CHEQUE","20-7-2016 11:45:54","JUL","KM AC : 000076 : 05-8-2016 : 4450",0,0,0,0,0,4450,0,0,0,0,0,0,0,4450,2289,0,0,"2016-07-09 15:24:57","2016-08-05 11:48:39"
46,"DayCare",,1,"NETBANK-KM","9-7-2016 14:5:1","JUL","805818938A1",0,0,0,0,0,1200,850,0,400,0,0,0,0,2450,2290,0,0,"2016-07-09 15:28:00","2016-07-10 14:05:10"
408,"DayCare",,1,"CHEQUE","11-7-2016 21:21:16","JUL","KM AC : 000022 : 15-7-2016 : 4800",0,0,0,0,1000,3000,0,0,800,0,0,0,0,4800,2291,0,0,"2016-07-09 15:28:19","2016-07-15 09:34:19"
608,"DayCare",,1,"NETBANK-KM","11-7-2016 9:44:13","JUL","1002895621",0,0,0,0,500,1200,0,0,400,0,0,0,0,2100,2292,0,1,"2016-07-09 15:30:37","2016-07-12 09:44:38"
390,"DayCare",,1,"NETBANK-KM","11-7-2016 9:34:51","JUL","619311084315",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,2293,0,1,"2016-07-09 15:31:25","2016-07-12 09:34:57"
37,"DayCare",,1,"NETBANK-KM","10-7-2016 9:26:34","JUL","619220160543",0,0,0,0,500,3600,850,0,0,600,0,0,0,5550,2294,0,0,"2016-07-09 15:33:50","2016-07-12 09:26:40"
456,"DayCare",,1,"NETBANK-KM","9-7-2016 14:2:32","JUL","804276096A1",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,2295,0,1,"2016-07-09 15:35:01","2016-07-10 14:02:44"
453,"DayCare",,1,"NETBANK-KM","11-7-2016 9:33:44","JUL","CITIN16665242170",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,2296,0,1,"2016-07-09 15:35:47","2016-07-12 09:33:52"
628,"DayCare",,1,"NETBANK-KM","11-7-2016 9:27:39","JUL","812736522A1",0,0,0,0,0,2400,0,0,400,0,0,0,0,2800,2297,0,0,"2016-07-09 15:37:20","2016-07-12 09:27:44"
629,"DayCare",,1,"NETBANK-KM","12-7-2016 9:19:23","JUL","827618172A1",0,0,0,0,800,3300,0,0,0,0,0,0,0,4100,2298,0,1,"2016-07-10 14:16:13","2016-07-13 09:19:30"
630,"DayCare",,1,"NETBANK-KM","11-7-2016 9:32:9","JUL","KKBKH16193728229",0,0,0,0,500,2400,0,0,400,600,0,0,0,3900,2299,0,0,"2016-07-12 09:32:37","2016-07-12 09:32:44"
25,"DayCare",,1,"NETBANK-V","18-7-2016 9:34:56","JUL","CITIN16667608844",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,2300,0,1,"2016-07-18 17:19:05","2016-07-19 09:35:39"
631,"DayCare",,1,"CASH","29-7-2016 19:19:43","JUL",,0,0,0,0,0,4200,0,0,0,0,0,800,0,5000,2301,0,0,"2016-07-18 17:20:04","2016-08-08 19:19:53"
437,"DayCare",,1,"NETBANK-KM","20-9-2016 23:54:22","SEP","626408319922",0,0,0,0,0,3000,0,0,0,0,0,6000,0,9000,2302,0,1,"2016-07-18 17:22:42","2016-09-20 23:54:30"
632,"DayCare",,1,"CASH","18-7-2016 17:25:7","JUL","Admission Fees",0,0,0,0,0,0,0,0,0,0,0,2500,0,2500,2303,0,0,"2016-07-18 17:25:16","2016-07-18 17:25:19"
90,"DayCare",,1,"NETBANK-KM","16-8-2016 23:18:25","AUG","SBTR116229851553 paid Rs.6,900/-",0,0,0,0,0,2100,0,0,400,600,0,3800,0,6900,2304,0,0,"2016-07-18 17:29:40","2016-08-18 21:52:32"
